,Date,State,Temperature
2715,4/1/18,Georgia (State),16.093
2716,5/1/18,Georgia (State),22.096
2717,6/1/18,Georgia (State),25.491
2718,7/1/18,Georgia (State),25.057
2719,8/1/18,Georgia (State),26.258
2720,9/1/18,Georgia (State),21.367
2721,10/1/18,Georgia (State),20.277
2722,11/1/18,Georgia (State),11.974
2723,12/1/18,Georgia (State),10.403
2724,1/1/19,Georgia (State),7.972
2725,2/1/19,Georgia (State),9.079
2726,3/1/19,Georgia (State),14.254
2727,4/1/19,Georgia (State),16.981
2728,5/1/19,Georgia (State),21.36
2729,6/1/19,Georgia (State),24.78
2730,7/1/19,Georgia (State),25.901
2731,8/1/19,Georgia (State),25.717
2732,9/1/19,Georgia (State),23.486
2733,10/1/19,Georgia (State),23.093
2734,11/1/19,Georgia (State),14.655
2735,12/1/19,Georgia (State),8.75
2736,1/1/20,Georgia (State),9.071
2737,2/1/20,Georgia (State),7.659
2738,3/1/20,Georgia (State),11.614
2739,4/1/20,Georgia (State),16.648
2740,5/1/20,Georgia (State),20.532
2741,6/1/20,Georgia (State),24.846
2742,7/1/20,Georgia (State),25.846
2743,8/1/20,Georgia (State),25.232
2744,9/1/20,Georgia (State),24.403
2745,10/1/20,Georgia (State),17.525
2746,11/1/20,Georgia (State),11.444
2747,12/1/20,Georgia (State),7.986
2748,1/1/21,Georgia (State),9.627
2749,2/1/21,Georgia (State),10.695
2750,3/1/21,Georgia (State),17.665
2751,4/1/21,Georgia (State),17.085
2752,5/1/21,Georgia (State),20.633
2753,6/1/21,Georgia (State),26.149
2754,7/1/21,Georgia (State),26.096
2755,8/1/21,Georgia (State),25.876
2756,9/1/21,Georgia (State),26.713
2757,10/1/21,Georgia (State),17.119
2758,11/1/21,Georgia (State),14.61
2759,12/1/21,Georgia (State),10.954
2760,1/1/22,Georgia (State),7.913
2761,2/1/22,Georgia (State),12.867
2762,3/1/22,Georgia (State),13.96
2763,4/1/22,Georgia (State),18.747
2764,5/1/22,Georgia (State),21.841
2765,6/1/22,Georgia (State),25.528
2766,7/1/22,Georgia (State),26.275
2767,8/1/22,Georgia (State),25.035
2768,9/1/22,Georgia (State),24.117
2769,10/1/22,Georgia (State),18.399
2770,11/1/22,Georgia (State),13.776
2771,12/1/22,Georgia (State),11.889
2772,1/1/02,Hawaii,20.514
2773,2/1/02,Hawaii,20.134
2774,3/1/02,Hawaii,20.207
2775,4/1/02,Hawaii,20.356
2776,5/1/02,Hawaii,21.451
2777,6/1/02,Hawaii,22.805
2778,7/1/02,Hawaii,23.786
2779,8/1/02,Hawaii,24.195
2780,9/1/02,Hawaii,23.694
2781,10/1/02,Hawaii,22.788
2782,11/1/02,Hawaii,21.768
2783,12/1/02,Hawaii,20.387
2784,1/1/03,Hawaii,19.931
2785,2/1/03,Hawaii,18.929
2786,3/1/03,Hawaii,18.829
2787,4/1/03,Hawaii,20.294
2788,5/1/03,Hawaii,21.824
2789,6/1/03,Hawaii,22.478
2790,7/1/03,Hawaii,23.618
2791,8/1/03,Hawaii,23.774
2792,9/1/03,Hawaii,23.629
2793,10/1/03,Hawaii,22.643
2794,11/1/03,Hawaii,22.103
2795,12/1/03,Hawaii,21.238
2796,1/1/04,Hawaii,20.701
2797,2/1/04,Hawaii,19.952
2798,3/1/04,Hawaii,20.414
2799,4/1/04,Hawaii,20.762
2800,5/1/04,Hawaii,21.782
2801,6/1/04,Hawaii,22.998
2802,7/1/04,Hawaii,23.583
2803,8/1/04,Hawaii,23.764
2804,9/1/04,Hawaii,23.896
2805,10/1/04,Hawaii,23.319
2806,11/1/04,Hawaii,21.993
2807,12/1/04,Hawaii,21.119
2808,1/1/05,Hawaii,19.312
2809,2/1/05,Hawaii,19.824
2810,3/1/05,Hawaii,20.328
2811,4/1/05,Hawaii,20.762
2812,5/1/05,Hawaii,22.107
2813,6/1/05,Hawaii,22.846
2814,7/1/05,Hawaii,23.71
2815,8/1/05,Hawaii,24.259
2816,9/1/05,Hawaii,24.069
2817,10/1/05,Hawaii,23.247
2818,11/1/05,Hawaii,22.805
2819,12/1/05,Hawaii,21.232
2820,1/1/06,Hawaii,20.677
2821,2/1/06,Hawaii,20.537
2822,3/1/06,Hawaii,19.982
2823,4/1/06,Hawaii,21.291
2824,5/1/06,Hawaii,22.097
2825,6/1/06,Hawaii,23.56
2826,7/1/06,Hawaii,23.772
2827,8/1/06,Hawaii,24.1
2828,9/1/06,Hawaii,24.107
2829,10/1/06,Hawaii,23.824
2830,11/1/06,Hawaii,22.777
2831,12/1/06,Hawaii,21.426
2832,1/1/07,Hawaii,21.296
2833,2/1/07,Hawaii,20.672
2834,3/1/07,Hawaii,19.906
2835,4/1/07,Hawaii,20.176
2836,5/1/07,Hawaii,22.481
2837,6/1/07,Hawaii,23.377
2838,7/1/07,Hawaii,23.884
2839,8/1/07,Hawaii,23.861
2840,9/1/07,Hawaii,24.249
2841,10/1/07,Hawaii,23.185
2842,11/1/07,Hawaii,22.362
2843,12/1/07,Hawaii,21.773
2844,1/1/08,Hawaii,20.228
2845,2/1/08,Hawaii,20.257
2846,3/1/08,Hawaii,21.036
2847,4/1/08,Hawaii,20.569
2848,5/1/08,Hawaii,21.84
2849,6/1/08,Hawaii,22.347
2850,7/1/08,Hawaii,22.984
2851,8/1/08,Hawaii,23.509
2852,9/1/08,Hawaii,23.349
2853,10/1/08,Hawaii,22.601
2854,11/1/08,Hawaii,22.081
2855,12/1/08,Hawaii,20.567
2856,1/1/09,Hawaii,20.165
2857,2/1/09,Hawaii,19.748
2858,3/1/09,Hawaii,19.492
2859,4/1/09,Hawaii,20.502
2860,5/1/09,Hawaii,21.509
2861,6/1/09,Hawaii,22.689
2862,7/1/09,Hawaii,22.882
2863,8/1/09,Hawaii,23.228
2864,9/1/09,Hawaii,23.314
2865,10/1/09,Hawaii,22.96
2866,11/1/09,Hawaii,22.403
2867,12/1/09,Hawaii,21.231
2868,1/1/10,Hawaii,19.714
2869,2/1/10,Hawaii,19.621
2870,3/1/10,Hawaii,20.278
2871,4/1/10,Hawaii,20.328
2872,5/1/10,Hawaii,21.324
2873,6/1/10,Hawaii,22.042
2874,7/1/10,Hawaii,22.873
2875,8/1/10,Hawaii,23.412
2876,9/1/10,Hawaii,23.769
2877,10/1/10,Hawaii,22.778
2878,11/1/10,Hawaii,22.455
2879,12/1/10,Hawaii,20.779
2880,1/1/11,Hawaii,19.949
2881,2/1/11,Hawaii,19.68
2882,3/1/11,Hawaii,20.33
2883,4/1/11,Hawaii,21.142
2884,5/1/11,Hawaii,21.86
2885,6/1/11,Hawaii,22.506
2886,7/1/11,Hawaii,23.439
2887,8/1/11,Hawaii,24.134
2888,9/1/11,Hawaii,23.483
2889,10/1/11,Hawaii,22.682
2890,11/1/11,Hawaii,22.207
2891,12/1/11,Hawaii,20.96
2892,1/1/12,Hawaii,20.541
2893,2/1/12,Hawaii,20.283
2894,3/1/12,Hawaii,19.369
2895,4/1/12,Hawaii,20.505
2896,5/1/12,Hawaii,21.791
2897,6/1/12,Hawaii,22.587
2898,7/1/12,Hawaii,23.539
2899,8/1/12,Hawaii,24.157
2900,9/1/12,Hawaii,23.961
2901,10/1/12,Hawaii,23.441
2902,11/1/12,Hawaii,22.324
2903,12/1/12,Hawaii,21.755
2904,1/1/13,Hawaii,20.691
2905,2/1/13,Hawaii,20.267
2906,3/1/13,Hawaii,20.653
2907,4/1/13,Hawaii,20.604
2908,5/1/13,Hawaii,21.815
2909,6/1/13,Hawaii,22.836
2910,7/1/13,Hawaii,23.685
2911,8/1/13,Hawaii,24.49
2912,9/1/13,Hawaii,24.156
2913,10/1/13,Hawaii,23.968
2914,11/1/13,Hawaii,22.577
2915,12/1/13,Hawaii,21.293
2916,1/1/14,Hawaii,19.66
2917,2/1/14,Hawaii,20.523
2918,3/1/14,Hawaii,20.371
2919,4/1/14,Hawaii,20.961
2920,5/1/14,Hawaii,21.604
2921,6/1/14,Hawaii,22.652
2922,7/1/14,Hawaii,23.548
2923,8/1/14,Hawaii,24.116
2924,9/1/14,Hawaii,23.972
2925,10/1/14,Hawaii,23.18
2926,11/1/14,Hawaii,22.491
2927,12/1/14,Hawaii,20.721
2928,1/1/15,Hawaii,20.133
2929,2/1/15,Hawaii,19.273
2930,3/1/15,Hawaii,20.635
2931,4/1/15,Hawaii,20.933
2932,5/1/15,Hawaii,22.839
2933,6/1/15,Hawaii,23.434
2934,7/1/15,Hawaii,23.864
2935,8/1/15,Hawaii,24.364
2936,9/1/15,Hawaii,24.199
2937,10/1/15,Hawaii,23.149
2938,11/1/15,Hawaii,22.316
2939,12/1/15,Hawaii,21.515
2940,1/1/16,Hawaii,20.81
2941,2/1/16,Hawaii,21.17
2942,3/1/16,Hawaii,21.359
2943,4/1/16,Hawaii,21.494
2944,5/1/16,Hawaii,22.011
2945,6/1/16,Hawaii,22.344
2946,7/1/16,Hawaii,23.017
2947,8/1/16,Hawaii,23.038
2948,9/1/16,Hawaii,23.356
2949,10/1/16,Hawaii,22.973
2950,11/1/16,Hawaii,22.166
2951,12/1/16,Hawaii,20.895
2952,1/1/17,Hawaii,20.373
2953,2/1/17,Hawaii,20.359
2954,3/1/17,Hawaii,20.378
2955,4/1/17,Hawaii,20.997
2956,5/1/17,Hawaii,22.131
2957,6/1/17,Hawaii,22.9
2958,7/1/17,Hawaii,23.428
2959,8/1/17,Hawaii,23.831
2960,9/1/17,Hawaii,23.9
2961,10/1/17,Hawaii,23.367
2962,11/1/17,Hawaii,22.757
2963,12/1/17,Hawaii,21.84
2964,1/1/18,Hawaii,20.875
2965,2/1/18,Hawaii,20.225
2966,3/1/18,Hawaii,19.861
2967,4/1/18,Hawaii,20.143
2968,5/1/18,Hawaii,21.661
2969,6/1/18,Hawaii,22.74
2970,7/1/18,Hawaii,23.541
2971,8/1/18,Hawaii,24.126
2972,9/1/18,Hawaii,24.162
2973,10/1/18,Hawaii,23.68
2974,11/1/18,Hawaii,22.686
2975,12/1/18,Hawaii,21.149
2976,1/1/19,Hawaii,20.013
2977,2/1/19,Hawaii,20.352
2978,3/1/19,Hawaii,20.349
2979,4/1/19,Hawaii,21.138
2980,5/1/19,Hawaii,21.889
2981,6/1/19,Hawaii,23.161
2982,7/1/19,Hawaii,23.45
2983,8/1/19,Hawaii,23.936
2984,9/1/19,Hawaii,23.692
2985,10/1/19,Hawaii,23.344
2986,11/1/19,Hawaii,22.685
2987,12/1/19,Hawaii,21.752
2988,1/1/20,Hawaii,20.827
2989,2/1/20,Hawaii,20.6
2990,3/1/20,Hawaii,20.404
2991,4/1/20,Hawaii,20.949
2992,5/1/20,Hawaii,22.708
2993,6/1/20,Hawaii,23.228
2994,7/1/20,Hawaii,23.724
2995,8/1/20,Hawaii,24.076
2996,9/1/20,Hawaii,23.723
2997,10/1/20,Hawaii,23.089
2998,11/1/20,Hawaii,22.017
2999,12/1/20,Hawaii,21.32
3000,1/1/21,Hawaii,20.318
3001,2/1/21,Hawaii,20.921
3002,3/1/21,Hawaii,20.771
3003,4/1/21,Hawaii,21.122
3004,5/1/21,Hawaii,22.473
3005,6/1/21,Hawaii,23.435
3006,7/1/21,Hawaii,23.676
3007,8/1/21,Hawaii,23.726
3008,9/1/21,Hawaii,23.464
3009,10/1/21,Hawaii,23.04
3010,11/1/21,Hawaii,22.09
3011,12/1/21,Hawaii,21.313
3012,1/1/22,Hawaii,20.277
3013,2/1/22,Hawaii,19.764
3014,3/1/22,Hawaii,20.353
3015,4/1/22,Hawaii,21.298
3016,5/1/22,Hawaii,21.803
3017,6/1/22,Hawaii,22.887
3018,7/1/22,Hawaii,23.826
3019,8/1/22,Hawaii,23.82
3020,9/1/22,Hawaii,23.769
3021,10/1/22,Hawaii,23.305
3022,11/1/22,Hawaii,22.404
3023,12/1/22,Hawaii,21.718
3024,1/1/02,Idaho,-6.957
3025,2/1/02,Idaho,-1.871
3026,3/1/02,Idaho,-1.27
3027,4/1/02,Idaho,4.292
3028,5/1/02,Idaho,9.738
3029,6/1/02,Idaho,13.579
3030,7/1/02,Idaho,15.875
3031,8/1/02,Idaho,16.595
3032,9/1/02,Idaho,11.472
3033,10/1/02,Idaho,6.739
3034,11/1/02,Idaho,-0.938
3035,12/1/02,Idaho,-5.154
3036,1/1/03,Idaho,-5.458
3037,2/1/03,Idaho,-9.21
3038,3/1/03,Idaho,-0.94
3039,4/1/03,Idaho,3.54
3040,5/1/03,Idaho,8.527
3041,6/1/03,Idaho,15.632
3042,7/1/03,Idaho,15.774
3043,8/1/03,Idaho,17.106
3044,9/1/03,Idaho,10.36
3045,10/1/03,Idaho,6.678
3046,11/1/03,Idaho,-0.619
3047,12/1/03,Idaho,-5.267
3048,1/1/04,Idaho,-6.234
3049,2/1/04,Idaho,-3.476
3050,3/1/04,Idaho,-1.314
3051,4/1/04,Idaho,5.371
3052,5/1/04,Idaho,9.518
3053,6/1/04,Idaho,13.059
3054,7/1/04,Idaho,17.153
3055,8/1/04,Idaho,17.986
3056,9/1/04,Idaho,13.113
3057,10/1/04,Idaho,7.017
3058,11/1/04,Idaho,2.427
3059,12/1/04,Idaho,-4.52
3060,1/1/05,Idaho,-5.082
3061,2/1/05,Idaho,-5.949
3062,3/1/05,Idaho,2.39
3063,4/1/05,Idaho,5.697
3064,5/1/05,Idaho,8.216
3065,6/1/05,Idaho,12.694
3066,7/1/05,Idaho,18.335
3067,8/1/05,Idaho,18.114
3068,9/1/05,Idaho,12.952
3069,10/1/05,Idaho,3.288
3070,11/1/05,Idaho,-0.48
3071,12/1/05,Idaho,-7.054
3072,1/1/06,Idaho,-6.015
3073,2/1/06,Idaho,-3.779
3074,3/1/06,Idaho,-2.65
3075,4/1/06,Idaho,5.815
3076,5/1/06,Idaho,9.018
3077,6/1/06,Idaho,11.659
3078,7/1/06,Idaho,19.426
3079,8/1/06,Idaho,17.222
3080,9/1/06,Idaho,12.741
3081,10/1/06,Idaho,6.803
3082,11/1/06,Idaho,-1.414
3083,12/1/06,Idaho,-2.442
3084,1/1/07,Idaho,-8.461
3085,2/1/07,Idaho,-0.906
3086,3/1/07,Idaho,0.471
3087,4/1/07,Idaho,4.514
3088,5/1/07,Idaho,9.101
3089,6/1/07,Idaho,11.523
3090,7/1/07,Idaho,16.982
3091,8/1/07,Idaho,15.064
3092,9/1/07,Idaho,11.689
3093,10/1/07,Idaho,8.758
3094,11/1/07,Idaho,0.456
3095,12/1/07,Idaho,-4.25
3096,1/1/08,Idaho,-5.695
3097,2/1/08,Idaho,-3.772
3098,3/1/08,Idaho,-0.085
3099,4/1/08,Idaho,5.737
3100,5/1/08,Idaho,7.482
3101,6/1/08,Idaho,11.519
3102,7/1/08,Idaho,18.611
3103,8/1/08,Idaho,16.422
3104,9/1/08,Idaho,12.296
3105,10/1/08,Idaho,4.673
3106,11/1/08,Idaho,0.339
3107,12/1/08,Idaho,-6.055
3108,1/1/09,Idaho,-5.264
3109,2/1/09,Idaho,-3.085
3110,3/1/09,Idaho,0.376
3111,4/1/09,Idaho,2.631
3112,5/1/09,Idaho,7.793
3113,6/1/09,Idaho,14.275
3114,7/1/09,Idaho,16.896
3115,8/1/09,Idaho,17.527
3116,9/1/09,Idaho,12.374
3117,10/1/09,Idaho,6.29
3118,11/1/09,Idaho,0.725
3119,12/1/09,Idaho,-9.137
3120,1/1/10,Idaho,-8.856
3121,2/1/10,Idaho,-7.509
3122,3/1/10,Idaho,3.794
3123,4/1/10,Idaho,7.729
3124,5/1/10,Idaho,10.692
3125,6/1/10,Idaho,14.407
3126,7/1/10,Idaho,19.084
3127,8/1/10,Idaho,15.746
3128,9/1/10,Idaho,12.185
3129,10/1/10,Idaho,7.03
3130,11/1/10,Idaho,0.762
3131,12/1/10,Idaho,-3.851
3132,1/1/11,Idaho,-5.708
3133,2/1/11,Idaho,-7.528
3134,3/1/11,Idaho,0.801
3135,4/1/11,Idaho,3.499
3136,5/1/11,Idaho,7.984
3137,6/1/11,Idaho,14.219
3138,7/1/11,Idaho,17.395
3139,8/1/11,Idaho,15.774
3140,9/1/11,Idaho,10.864
3141,10/1/11,Idaho,4.416
3142,11/1/11,Idaho,-2.666
3143,12/1/11,Idaho,-6.691
3144,1/1/12,Idaho,-6.28
3145,2/1/12,Idaho,-3.337
3146,3/1/12,Idaho,-1.998
3147,4/1/12,Idaho,3.915
3148,5/1/12,Idaho,8.765
3149,6/1/12,Idaho,14.488
3150,7/1/12,Idaho,15.854
3151,8/1/12,Idaho,15.209
3152,9/1/12,Idaho,8.965
3153,10/1/12,Idaho,3.935
3154,11/1/12,Idaho,0.609
3155,12/1/12,Idaho,-5.731
3156,1/1/13,Idaho,-8.39
3157,2/1/13,Idaho,-7.93
3158,3/1/13,Idaho,-2.102
3159,4/1/13,Idaho,5.049
3160,5/1/13,Idaho,10.097
3161,6/1/13,Idaho,13.793
3162,7/1/13,Idaho,16.415
3163,8/1/13,Idaho,17.723
3164,9/1/13,Idaho,12.109
3165,10/1/13,Idaho,4.208
3166,11/1/13,Idaho,0.859
3167,12/1/13,Idaho,-6.854
3168,1/1/14,Idaho,-3.862
3169,2/1/14,Idaho,-4.575
3170,3/1/14,Idaho,1.467
3171,4/1/14,Idaho,5.71
3172,5/1/14,Idaho,11.149
3173,6/1/14,Idaho,12.776
3174,7/1/14,Idaho,18.564
3175,8/1/14,Idaho,17.306
3176,9/1/14,Idaho,11.088
3177,10/1/14,Idaho,6.92
3178,11/1/14,Idaho,0.777
3179,12/1/14,Idaho,-9.498
3180,1/1/15,Idaho,-7.616
3181,2/1/15,Idaho,-1.521
3182,3/1/15,Idaho,2.302
3183,4/1/15,Idaho,8.077
3184,5/1/15,Idaho,8.505
3185,6/1/15,Idaho,11.945
3186,7/1/15,Idaho,16.137
3187,8/1/15,Idaho,19.258
3188,9/1/15,Idaho,10.911
3189,10/1/15,Idaho,7.173
3190,11/1/15,Idaho,-1.087
3191,12/1/15,Idaho,-5.3
3192,1/1/16,Idaho,-10.881
3193,2/1/16,Idaho,-3.793
3194,3/1/16,Idaho,1.504
3195,4/1/16,Idaho,5.416
3196,5/1/16,Idaho,6.738
3197,6/1/16,Idaho,12.191
3198,7/1/16,Idaho,17.066
3199,8/1/16,Idaho,16.363
3200,9/1/16,Idaho,11.826
3201,10/1/16,Idaho,4.356
3202,11/1/16,Idaho,-3.266
3203,12/1/16,Idaho,-8.311
3204,1/1/17,Idaho,-10.152
3205,2/1/17,Idaho,-6.093
3206,3/1/17,Idaho,-5.284
3207,4/1/17,Idaho,2.081
3208,5/1/17,Idaho,7.862
3209,6/1/17,Idaho,12.215
3210,7/1/17,Idaho,19.298
3211,8/1/17,Idaho,17.304
3212,9/1/17,Idaho,13.414
3213,10/1/17,Idaho,6.469
3214,11/1/17,Idaho,2.218
3215,12/1/17,Idaho,-0.077
3216,1/1/18,Idaho,-4.336
3217,2/1/18,Idaho,-4.962
3218,3/1/18,Idaho,1.371
3219,4/1/18,Idaho,3.921
3220,5/1/18,Idaho,8.104
3221,6/1/18,Idaho,17.275
3222,7/1/18,Idaho,18.027
3223,8/1/18,Idaho,15.2
3224,9/1/18,Idaho,13.355
3225,10/1/18,Idaho,7.269
3226,11/1/18,Idaho,-1.295
3227,12/1/18,Idaho,-5.749
3228,1/1/19,Idaho,-5.409
3229,2/1/19,Idaho,-4.47
3230,3/1/19,Idaho,-0.151
3231,4/1/19,Idaho,5.715
3232,5/1/19,Idaho,10.337
3233,6/1/19,Idaho,14.818
3234,7/1/19,Idaho,19.216
3235,8/1/19,Idaho,18.212
3236,9/1/19,Idaho,12.625
3237,10/1/19,Idaho,2.415
3238,11/1/19,Idaho,-2.387
3239,12/1/19,Idaho,-9.306
3240,1/1/20,Idaho,-5.863
3241,2/1/20,Idaho,-3.175
3242,3/1/20,Idaho,-0.979
3243,4/1/20,Idaho,2.197
3244,5/1/20,Idaho,8.182
3245,6/1/20,Idaho,12.615
3246,7/1/20,Idaho,18.795
3247,8/1/20,Idaho,17.201
3248,9/1/20,Idaho,11.755
3249,10/1/20,Idaho,4.357
3250,11/1/20,Idaho,-1.047
3251,12/1/20,Idaho,-4.72
3252,1/1/21,Idaho,-5.052
3253,2/1/21,Idaho,-3.579
3254,3/1/21,Idaho,1.533
3255,4/1/21,Idaho,3.13
3256,5/1/21,Idaho,9.597
3257,6/1/21,Idaho,15.085
3258,7/1/21,Idaho,18.095
3259,8/1/21,Idaho,17.525
3260,9/1/21,Idaho,9.548
3261,10/1/21,Idaho,7.798
3262,11/1/21,Idaho,1.09
3263,12/1/21,Idaho,-4.967
3264,1/1/22,Idaho,-11.335
3265,2/1/22,Idaho,-7.559
3266,3/1/22,Idaho,-2.974
3267,4/1/22,Idaho,2.02
3268,5/1/22,Idaho,8.794
3269,6/1/22,Idaho,15.958
3270,7/1/22,Idaho,18.185
3271,8/1/22,Idaho,18.315
3272,9/1/22,Idaho,13.778
3273,10/1/22,Idaho,7.535
3274,11/1/22,Idaho,-1.914
3275,12/1/22,Idaho,-6.796
3276,1/1/02,Illinois,-3.145
3277,2/1/02,Illinois,-6.463
3278,3/1/02,Illinois,5.71
3279,4/1/02,Illinois,9.814
3280,5/1/02,Illinois,19.029
3281,6/1/02,Illinois,20.338
3282,7/1/02,Illinois,24.101
3283,8/1/02,Illinois,21.739
3284,9/1/02,Illinois,16.732
3285,10/1/02,Illinois,13.365
3286,11/1/02,Illinois,8.834
3287,12/1/02,Illinois,-2.654
3288,1/1/03,Illinois,-3.249
3289,2/1/03,Illinois,-2.627
3290,3/1/03,Illinois,7.063
3291,4/1/03,Illinois,10.956
3292,5/1/03,Illinois,17.928
3293,6/1/03,Illinois,18.66
3294,7/1/03,Illinois,23.945
3295,8/1/03,Illinois,22.092
3296,9/1/03,Illinois,18.456
3297,10/1/03,Illinois,12.387
3298,11/1/03,Illinois,2.995
3299,12/1/03,Illinois,-4.928
3300,1/1/04,Illinois,-6.813
3301,2/1/04,Illinois,-5.353
3302,3/1/04,Illinois,4.053
3303,4/1/04,Illinois,7.594
3304,5/1/04,Illinois,16.327
3305,6/1/04,Illinois,20.531
3306,7/1/04,Illinois,22.468
3307,8/1/04,Illinois,21.228
3308,9/1/04,Illinois,19.158
3309,10/1/04,Illinois,12.282
3310,11/1/04,Illinois,5.742
3311,12/1/04,Illinois,-2.121
3312,1/1/05,Illinois,-6.923
3313,2/1/05,Illinois,-7.533
3314,3/1/05,Illinois,7.172
3315,4/1/05,Illinois,10.575
3316,5/1/05,Illinois,16.857
3317,6/1/05,Illinois,22.203
3318,7/1/05,Illinois,22.527
3319,8/1/05,Illinois,23.481
3320,9/1/05,Illinois,19.812
3321,10/1/05,Illinois,11.651
3322,11/1/05,Illinois,5.225
3323,12/1/05,Illinois,-0.822
3324,1/1/06,Illinois,-0.062
3325,2/1/06,Illinois,-2.238
3326,3/1/06,Illinois,-0.771
3327,4/1/06,Illinois,12.45
3328,5/1/06,Illinois,17.263
3329,6/1/06,Illinois,20.999
3330,7/1/06,Illinois,22.823
3331,8/1/06,Illinois,24.208
3332,9/1/06,Illinois,21.203
3333,10/1/06,Illinois,11.782
3334,11/1/06,Illinois,4.332
3335,12/1/06,Illinois,-0.115
3336,1/1/07,Illinois,-0.941
3337,2/1/07,Illinois,-1.507
3338,3/1/07,Illinois,8.5
3339,4/1/07,Illinois,6.216
3340,5/1/07,Illinois,13.231
3341,6/1/07,Illinois,19.81
3342,7/1/07,Illinois,23.887
3343,8/1/07,Illinois,22.322
3344,9/1/07,Illinois,18.379
3345,10/1/07,Illinois,11.055
3346,11/1/07,Illinois,4.183
3347,12/1/07,Illinois,0.479
3348,1/1/08,Illinois,-1.703
3349,2/1/08,Illinois,-1.917
3350,3/1/08,Illinois,6.747
3351,4/1/08,Illinois,10.932
3352,5/1/08,Illinois,17.066
3353,6/1/08,Illinois,20.975
3354,7/1/08,Illinois,23.704
3355,8/1/08,Illinois,22.917
3356,9/1/08,Illinois,20.947
3357,10/1/08,Illinois,12.255
3358,11/1/08,Illinois,6.174
3359,12/1/08,Illinois,0.043
3360,1/1/09,Illinois,-1.95
3361,2/1/09,Illinois,0.949
3362,3/1/09,Illinois,3.782
3363,4/1/09,Illinois,9.633
3364,5/1/09,Illinois,15.291
3365,6/1/09,Illinois,21.78
3366,7/1/09,Illinois,22.664
3367,8/1/09,Illinois,24.686
3368,9/1/09,Illinois,18.032
3369,10/1/09,Illinois,10.388
3370,11/1/09,Illinois,9.79
3371,12/1/09,Illinois,-6.141
3372,1/1/10,Illinois,-3.288
3373,2/1/10,Illinois,-3.755
3374,3/1/10,Illinois,10.657
3375,4/1/10,Illinois,11.262
3376,5/1/10,Illinois,14.005
3377,6/1/10,Illinois,20.681
3378,7/1/10,Illinois,24.14
3379,8/1/10,Illinois,22.486
3380,9/1/10,Illinois,19.055
3381,10/1/10,Illinois,13.959
3382,11/1/10,Illinois,2.686
3383,12/1/10,Illinois,-3.245
3384,1/1/11,Illinois,-1.412
3385,2/1/11,Illinois,1.127
3386,3/1/11,Illinois,5.225
3387,4/1/11,Illinois,9.53
3388,5/1/11,Illinois,19.727
3389,6/1/11,Illinois,23.995
3390,7/1/11,Illinois,24.256
3391,8/1/11,Illinois,22.615
3392,9/1/11,Illinois,20.644
3393,10/1/11,Illinois,11.793
3394,11/1/11,Illinois,1.949
3395,12/1/11,Illinois,1.071
3396,1/1/12,Illinois,-10.233
3397,2/1/12,Illinois,-5.191
3398,3/1/12,Illinois,-0.75
3399,4/1/12,Illinois,11.443
3400,5/1/12,Illinois,17.907
3401,6/1/12,Illinois,19.907
3402,7/1/12,Illinois,23.982
3403,8/1/12,Illinois,22.215
3404,9/1/12,Illinois,19.701
3405,10/1/12,Illinois,13.052
3406,11/1/12,Illinois,5.669
3407,12/1/12,Illinois,0.685
3408,1/1/13,Illinois,-1.136
3409,2/1/13,Illinois,-3.442
3410,3/1/13,Illinois,2.81
3411,4/1/13,Illinois,10.87
3412,5/1/13,Illinois,16.901
3413,6/1/13,Illinois,22.96
3414,7/1/13,Illinois,25.309
3415,8/1/13,Illinois,25.23
3416,9/1/13,Illinois,19.178
3417,10/1/13,Illinois,11.489
3418,11/1/13,Illinois,8.534
3419,12/1/13,Illinois,2.163
3420,1/1/14,Illinois,0.741
3421,2/1/14,Illinois,-5.853
3422,3/1/14,Illinois,3.259
3423,4/1/14,Illinois,10.865
3424,5/1/14,Illinois,18.035
3425,6/1/14,Illinois,23.8
3426,7/1/14,Illinois,25.682
3427,8/1/14,Illinois,23.968
3428,9/1/14,Illinois,18.953
3429,10/1/14,Illinois,14.009
3430,11/1/14,Illinois,6.726
3431,12/1/14,Illinois,-4.914
